data-product-id,data-product-name,data-product-type,data-product-on-offer,data-product-index,image-url,product-page,product-name,product-size,item-price,price-per-unit,offer-description,category
086468,Essential Cucumber,G,false,1,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_086468_BP_3.jpg,https://www.waitrose.com/ecom/products/essential-cucumber/086468-44158-44159,Essential Cucumber,Each,95p,95p each,,Everyday Value
086412,Essential Red Peppers,G,false,2,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_086412_BP_3.jpg,https://www.waitrose.com/ecom/products/essential-red-peppers/086412-44120-44121,Essential Red Peppers,Typical weight 0.16kg,60p each est.,£3.75/kg,,Everyday Value
088528,Essential Fairtrade Bananas,G,false,3,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_088528_BP_3.jpg,https://www.waitrose.com/ecom/products/essential-fairtrade-bananas/088528-45453-45454,Essential Fairtrade Bananas,5s,95p,19p each,,Everyday Value
085115,Essential Onions,G,false,4,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_085115_BP_3.jpg,https://www.waitrose.com/ecom/products/essential-onions/085115-43203-43204,Essential Onions,Typical weight 0.15kg,15p each est.,£1/kg,,Everyday Value
088411,Essential Lemons,G,false,5,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_088411_BP_3.jpg,https://www.waitrose.com/ecom/products/essential-lemons/088411-45361-45362,Essential Lemons,Each,35p,35p each,,Everyday Value
086453,Essential Bunched Salad Onions,G,false,6,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_086453_BP_3.jpg,https://www.waitrose.com/ecom/products/essential-bunched-salad-onions/086453-44148-44149,Essential Bunched Salad Onions,Each,65p,65p each,,Everyday Value
856706,Essential Free Range White Eggs,G,false,7,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_856706_BP_3.jpg,https://www.waitrose.com/ecom/products/essential-free-range-white-eggs/856706-653765-653766,Essential Free Range White Eggs,6s,£1.30,21.7p each,,Everyday Value
088036,Essential Blueberries,G,false,8,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_088036_BP_3.jpg,https://www.waitrose.com/ecom/products/essential-blueberries/088036-45014-45015,Essential Blueberries,150g,£2.00,£13.34/kg,,Everyday Value
085005,Essential Large White Potatoes,G,false,9,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_085005_BP_3.jpg,https://www.waitrose.com/ecom/products/essential-large-white-potatoes/085005-43095-43096,Essential Large White Potatoes,Typical weight 0.28kg,24p each est.,87p/kg,,Everyday Value
890609,Essential Raspberries,G,false,10,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_890609_BP_3.jpg,https://www.waitrose.com/ecom/products/essential-raspberries/890609-151436-151437,Essential Raspberries,150g,£2.00,£13.34/kg,,Everyday Value
